日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2018-07-13,603713,密尔克卫,物流行业,15.407056144235332,15.407056144235332,15.407056144235332,15.407056144235332,15.407056144235332,21457,330589.20,0.0563,,,否,,,,,,否,152473984,38120000,2349175232.02,587316980.22,,,,3.08,1.54,0.77,0.51,0.26,0.13,0.06,2018-07-13,-
2018-07-16,603713,密尔克卫,物流行业,16.945789024197374,16.945789024197374,16.945789024197374,16.945789024197374,16.945789024197374,9600,162679.57,0.0252,,,否,,,,,,是,152473984,38120000,2583791964.54,645973477.60,,,,6.47,3.24,1.62,1.08,0.54,0.27,0.13,2018-07-13,-
2018-07-17,603713,密尔克卫,物流行业,18.652204333386052,18.652204333386052,18.652204333386052,18.652204333386052,18.652204333386052,17046,317945.48,0.0447,,,否,,,,,,是,152473984,38120000,2843975905.09,711022029.19,,,,10.20,5.10,2.55,1.70,0.85,0.42,0.21,2018-07-13,-
2018-07-18,603713,密尔克卫,物流行业,20.50657472718646,20.50657472718646,20.50657472718646,20.50657472718646,20.50657472718646,37865,776481.45,0.0993,,,否,,,,,,是,152473984,38120000,3126719146.85,781710628.60,,,,14.30,7.15,3.58,2.39,1.19,0.59,0.29,2018-07-13,-
2018-07-19,603713,密尔克卫,物流行业,22.558218567135857,22.558218567135857,22.558218567135857,22.558218567135857,22.558218567135857,95755,2160062.22,0.2512,,,否,,,,,,是,152473984,38120000,3439541456.87,859919291.78,,,,18.81,9.41,4.70,3.14,1.57,0.78,0.37,2018-07-13,-
2018-07-20,603713,密尔克卫,物流行业,24.816999525541675,24.816999525541675,24.816999525541675,24.816999525541675,24.816999525541675,121648,3018938.36,0.3191,,,否,,,,,,是,152473984,38120000,3783946788.59,946024021.91,,,,20.69,11.89,5.95,3.97,1.98,0.99,0.47,2018-07-13,-
2018-07-23,603713,密尔克卫,物流行业,27.292781274711373,27.292781274711373,27.292781274711373,27.292781274711373,27.292781274711373,100093,2731816.36,0.2626,,,否,,,,,,是,152473984,38120000,4161439095.40,1040400822.19,,,,22.77,14.62,7.31,4.87,2.44,1.22,0.58,2018-07-13,-
2018-07-24,603713,密尔克卫,物流行业,30.034882176182194,30.034882176182194,30.034882176182194,30.034882176182194,30.034882176182194,106733,3205713.08,0.2800,,,否,,,,,,是,152473984,38120000,4579538144.37,1144929708.56,,,,25.04,17.63,8.81,5.88,2.94,1.47,0.70,2018-07-13,-
2018-07-25,603713,密尔克卫,物流行业,33.03343855764669,33.03343855764669,33.03343855764669,33.03343855764669,33.03343855764669,149331,4932916.41,0.3917,,,否,,,,,,是,152473984,38120000,5036739982.10,1259234677.82,,,,27.55,20.92,10.47,6.97,3.49,1.75,0.84,2018-07-13,-
2018-07-26,603713,密尔克卫,物流行业,36.33776878064211,36.33776878064211,36.33776878064211,36.33776878064211,36.33776878064211,191620,6963043.25,0.5027,,,否,,,,,,是,152473984,38120000,5540564375.66,1385195745.92,,,,30.30,24.56,12.28,8.19,4.09,2.04,0.99,2018-07-13,-
