日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2025-02-07,688017,XD绿的谐,通用设备,172.53,179.52,165.69,170.09,172.53,11875963,2019982546.67,6.4779,,,否,,,,,,否,183330125,183330125,31182620961.25,31182620961.25,,,,,,,,,,,2020-08-28,-
2025-02-10,688017,XD绿的谐,通用设备,166.99,169.67,160.05,168.22,170.09,9488820,1596209300.40,5.1758,,,否,,,,,,否,183330125,183330125,30839793627.50,30839793627.50,,,,,,,,,,,2020-08-28,-
2025-02-11,688017,XD绿的谐,通用设备,165.69,175.49,163.8,166.69,168.22,8919930,1486863131.70,4.8655,,,否,,,,,,否,183330125,183330125,30559298536.25,30559298536.25,,,,,,,,,,,2020-08-28,-
2025-02-12,688017,XD绿的谐,通用设备,162.69,169.51,160.71,168.49,166.69,6041032,1017853481.68,3.2952,,,否,,,,,,否,183330125,183330125,30889292761.25,30889292761.25,,,,,,,,,,,2020-08-28,-
2025-02-13,688017,XD绿的谐,通用设备,166.27,169.57,159.04,159.49,168.49,7952524,1268348052.76,4.3378,,,否,,,,,,否,183330125,183330125,29239321636.25,29239321636.25,,,,166.60,,,,,,,2020-08-28,-
2025-02-14,688017,XD绿的谐,通用设备,157.51,160.48,154.84,156.5,159.49,7008823,1096880799.50,3.8231,,,否,,,,,,否,183330125,183330125,28691164562.50,28691164562.50,,,,163.88,,,,,,,2020-08-28,-
2025-02-17,688017,XD绿的谐,通用设备,156.04,166.81,155.66,166.69,156.50,9922325,1653952354.25,5.4123,,,否,,,,,,否,183330125,183330125,30559298536.25,30559298536.25,,,,163.57,,,,,,,2020-08-28,-
2025-02-18,688017,XD绿的谐,通用设备,163.19,163.49,155.49,157.09,166.69,8205987,1289078497.83,4.4761,,,否,,,,,,否,183330125,183330125,28799329336.25,28799329336.25,,,,161.65,,,,,,,2020-08-28,-
2025-02-19,688017,XD绿的谐,通用设备,157.37,173.06,157.36,172.93,157.09,12554035,2170969272.55,6.8478,,,否,,,,,,否,183330125,183330125,31703278516.25,31703278516.25,,,,162.54,,,,,,,2020-08-28,-
2025-02-20,688017,XD绿的谐,通用设备,172.21,173.69,164.93,169.52,172.93,10524115,1784047974.80,5.7405,,,否,,,,,,否,183330125,183330125,31078122790.00,31078122790.00,,,,164.55,165.57,,,,,,2020-08-28,-
2025-02-21,688017,XD绿的谐,通用设备,169.52,180.09,168.24,175.69,169.52,11056917,1942589747.73,6.0312,,,否,,,,,,否,183330125,183330125,32209269661.25,32209269661.25,,,,168.38,166.13,,,,,,2020-08-28,-
2025-02-24,688017,XD绿的谐,通用设备,174.64,181.67,162.69,172.54,175.69,10168923,1754545974.42,5.5468,,,否,,,,,,否,183330125,183330125,31631779767.50,31631779767.50,,,,169.55,166.56,,,,,,2020-08-28,-
2025-02-25,688017,XD绿的谐,通用设备,166.61,178.79,165.8,170.94,172.54,8741767,1494317650.98,4.7683,,,否,,,,,,否,183330125,183330125,31338451567.50,31338451567.50,,,,172.32,166.99,,,,,,2020-08-28,-
2025-02-26,688017,XD绿的谐,通用设备,169.69,192.49,167.89,178.09,170.94,14274360,2542120772.40,7.7862,,,否,,,,,,否,183330125,183330125,32649261961.25,32649261961.25,,,,173.36,167.95,,,,,,2020-08-28,-
2025-02-27,688017,XD绿的谐,通用设备,175.09,184.91,168.59,174.19,178.09,11831872,2060993783.68,6.4539,,,否,,,,,,否,183330125,183330125,31934274473.75,31934274473.75,,,,174.29,169.42,,,,,,2020-08-28,-
2025-02-28,688017,XD绿的谐,通用设备,169.87,170.69,152.77,153.39,174.19,12840348,1969580979.72,7.0039,,,否,,,,,,否,183330125,183330125,28121007873.75,28121007873.75,,,,169.83,169.11,,,,,,2020-08-28,-
2025-03-03,688017,XD绿的谐,通用设备,155.72,159.05,149.69,152.66,153.39,6448164,984376716.24,3.5172,,,否,,,,,,否,183330125,183330125,27987176882.50,27987176882.50,,,,165.85,167.70,,,,,,2020-08-28,-
2025-03-04,688017,XD绿的谐,通用设备,152.2,161.86,150.66,159.72,152.66,7075957,1130171852.04,3.8597,,,否,,,,,,否,183330125,183330125,29281487565.00,29281487565.00,,,,163.61,167.97,,,,,,2020-08-28,-
2025-03-05,688017,XD绿的谐,通用设备,157.9,166.29,157.69,162.69,159.72,6626495,1078064471.55,3.6145,,,否,,,,,,否,183330125,183330125,29825978036.25,29825978036.25,,,,160.53,166.94,,,,,,2020-08-28,-
