日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2025-03-21,688433,华曙高科,通用设备,42.09,42.09,39.56,39.7,42.09,333697700,13247798690.0,80.2973,,,否,,,,,,否,415577547,415577547,16498428615.9,16498428615.9,,,,,,,,,,,2023-04-17,-
2025-03-24,688433,华曙高科,通用设备,40.09,40.58,38.29,39.12,39.7,301716900,11803165128.0,72.6018,,,否,,,,,,否,415577547,415577547,16257393638.64,16257393638.64,,,,,,,,,,,2023-04-17,-
2025-03-25,688433,华曙高科,通用设备,39.11,40.19,39.08,39.58,39.12,265125600,10493671248.0,63.7969,,,否,,,,,,否,415577547,415577547,16448559310.26,16448559310.26,,,,,,,,,,,2023-04-17,-
2025-03-26,688433,华曙高科,通用设备,39.61,41.0,39.25,40.4,39.58,257795800,10414950320.0,62.0331,,,否,,,,,,否,415577547,415577547,16789332898.8,16789332898.8,,,,,,,,,,,2023-04-17,-
2025-03-27,688433,华曙高科,通用设备,40.69,44.68,39.74,42.9,40.4,709973500,30457863150.0,100.0,,,否,,,,,,否,415577547,415577547,17828276766.3,17828276766.3,,,,40.34,,,,,,,2023-04-17,-
2025-03-28,688433,华曙高科,通用设备,43.13,43.9,41.96,42.9,42.9,465146100,19954767690.0,100.0,,,否,,,,,,否,415577547,415577547,17828276766.3,17828276766.3,,,,40.98,,,,,,,2023-04-17,-
2025-03-31,688433,华曙高科,通用设备,43.67,46.88,42.88,45.88,42.9,686006000,31473955280.0,100.0,,,否,,,,,,否,415577547,415577547,19066697856.36,19066697856.36,,,,42.33,,,,,,,2023-04-17,-
2025-04-01,688433,华曙高科,通用设备,46.48,46.9,45.1,45.36,45.88,365560200,16581810672.0,87.9644,,,否,,,,,,否,415577547,415577547,18850597531.92,18850597531.92,,,,43.49,,,,,,,2023-04-17,-
2025-04-02,688433,华曙高科,通用设备,45.28,46.23,44.95,45.33,45.36,178277900,8081337207.0,42.8988,,,否,,,,,,否,415577547,415577547,18838130205.51,18838130205.51,,,,44.47,,,,,,,2023-04-17,-
2025-04-03,688433,华曙高科,通用设备,44.68,45.13,40.71,41.1,45.33,344867100,14174037810.0,82.985,,,否,,,,,,否,415577547,415577547,17080237181.7,17080237181.7,,,,44.11,42.23,,,,,,2023-04-17,-
2025-04-07,688433,华曙高科,通用设备,37.82,38.78,32.86,32.86,41.1,490404800,16114701728.0,100.0,,,否,,,,,,否,415577547,415577547,13655878194.42,13655878194.42,,,,42.11,41.54,,,,,,2023-04-17,-
2025-04-08,688433,华曙高科,通用设备,33.01,33.77,30.37,31.4,32.86,574510800,18039639120.0,100.0,,,否,,,,,,否,415577547,415577547,13049134975.8,13049134975.8,,,,39.21,40.77,,,,,,2023-04-17,-
