日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2012-09-21,2700,万憬能源,燃气,4.909495652173913,5.0873043478260875,4.702052173913043,4.97864347826087,4.702052173913043,17161330,85440143.68,93.5834,,,否,,,,,,否,73338000,18338000,365123755.41,91298364.1,,,,1.0,0.49,0.25,0.17,0.08,0.04,0.02,2012-09-21,-
2012-09-24,2700,万憬能源,燃气,4.810713043478261,4.988521739130435,4.514365217391305,4.603269565217391,4.514365217391305,8998664,41423276.12,49.0711,,,否,,,,,,否,73338000,18338000,337594583.37,84414757.29,,,,1.92,0.96,0.48,0.32,0.16,0.08,0.04,2012-09-21,-
2012-09-25,2700,万憬能源,燃气,4.682295652173913,5.008278260869566,4.613147826086957,4.781078260869565,4.613147826086957,9155402,43772693.47,49.9258,,,否,,,,,,否,73338000,18338000,350634717.5,87675413.15,,,,2.87,1.43,0.72,0.47,0.24,0.12,0.06,2012-09-21,-
2012-09-26,2700,万憬能源,燃气,4.544,4.544,4.2970434782608695,4.2970434782608695,4.2970434782608695,8147766,35011304.75,44.4311,,,否,,,,,,否,73338000,18338000,315136574.61,78799183.3,,,,3.73,1.87,0.93,0.62,0.31,0.16,0.08,2012-09-21,-
2012-09-27,2700,万憬能源,燃气,4.385947826086957,4.474852173913043,4.287165217391304,4.356313043478261,4.287165217391304,7257358,31615323.32,39.5755,,,否,,,,,,否,73338000,18338000,319483285.98,79886068.59,,,,4.6,2.3,1.16,0.77,0.39,0.19,0.09,2012-09-21,-
2012-09-28,2700,万憬能源,燃气,4.287165217391304,4.761321739130435,4.257530434782608,4.563756521739131,4.257530434782608,7252945,33100675.05,39.5515,,,否,,,,,,否,73338000,18338000,334696775.79,83690167.1,,,,4.52,2.76,1.38,0.92,0.46,0.23,0.11,2012-09-21,-
2012-10-08,2700,万憬能源,燃气,4.494608695652174,4.939130434782609,4.474852173913043,4.711930434782608,4.474852173913043,6915415,32584954.41,37.7108,,,否,,,,,,否,73338000,18338000,345563554.23,86407380.31,,,,4.54,3.23,1.61,1.08,0.53,0.27,0.13,2012-09-21,-
2012-10-09,2700,万憬能源,燃气,4.603269565217391,4.939130434782609,4.583513043478261,4.929252173913044,4.583513043478261,6514932,32113742.72,35.5269,,,否,,,,,,否,73338000,18338000,361501495.93,90392626.37,,,,4.57,3.72,1.86,1.24,0.62,0.31,0.15,2012-09-21,-
2012-10-10,2700,万憬能源,燃气,4.860104347826087,4.968765217391304,4.781078260869565,4.889739130434783,4.781078260869565,5414059,26473336.15,29.5237,,,否,,,,,,否,73338000,18338000,358603688.35,89668036.17,,,,4.69,4.21,2.1,1.4,0.7,0.36,0.17,2012-09-21,-
2012-10-11,2700,万憬能源,燃气,4.958886956521739,5.116939130434782,4.632904347826087,4.662539130434783,4.632904347826087,6253114,29155388.71,34.0992,,,否,,,,,,否,73338000,18338000,341941294.75,85501642.57,,,,4.75,4.68,2.34,1.56,0.78,0.39,0.19,2012-09-21,-
