日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2025-03-21,688312,燕麦科技,专用设备,29.018,29.168,27.758,27.938,29.02,149165800,4167394120.4,100.0,,,否,,,,,,否,146714976,146714976,4098922999.49,4098922999.49,,,,,,,,,,,2020-06-08,-
2025-03-24,688312,燕麦科技,专用设备,27.898,28.318,27.468,28.218,27.94,115963100,3272246755.8,79.0397,,,否,,,,,,否,146714976,146714976,4140003192.77,4140003192.77,,,,,,,,,,,2020-06-08,-
2025-03-25,688312,燕麦科技,专用设备,28.248,28.418,27.598,27.898,28.22,86621400,2416563817.2,59.0406,,,否,,,,,,否,146714976,146714976,4093054400.45,4093054400.45,,,,,,,,,,,2020-06-08,-
2025-03-26,688312,燕麦科技,专用设备,28.128,29.138,27.698,28.568,27.9,120157900,3432670887.2,81.8989,,,否,,,,,,否,146714976,146714976,4191353434.37,4191353434.37,,,,,,,,,,,2020-06-08,-
2025-03-27,688312,燕麦科技,专用设备,28.558,28.808,27.988,28.608,28.57,93105300,2663556422.4,63.46,,,否,,,,,,否,146714976,146714976,4197222033.41,4197222033.41,,,,28.25,,,,,,,2020-06-08,-
2025-03-28,688312,燕麦科技,专用设备,28.358,28.808,28.158,28.478,28.61,76087900,2166831216.2,51.861,,,否,,,,,,否,146714976,146714976,4178149086.53,4178149086.53,,,,28.35,,,,,,,2020-06-08,-
2025-03-31,688312,燕麦科技,专用设备,28.608,29.048,27.868,28.988,28.48,132003400,3826514559.2,89.9727,,,否,,,,,,否,146714976,146714976,4252973724.29,4252973724.29,,,,28.51,,,,,,,2020-06-08,-
2025-04-01,688312,燕麦科技,专用设备,29.098,29.938,28.788,29.558,28.99,211471900,6250686420.2,100.0,,,否,,,,,,否,146714976,146714976,4336601260.61,4336601260.61,,,,28.84,,,,,,,2020-06-08,-
2025-04-02,688312,燕麦科技,专用设备,29.508,30.278,29.268,29.328,29.56,150497700,4413796545.6,100.0,,,否,,,,,,否,146714976,146714976,4302856816.13,4302856816.13,,,,28.99,,,,,,,2020-06-08,-
2025-04-03,688312,燕麦科技,专用设备,28.958,29.438,27.408,27.858,29.33,180730200,5034781911.6,100.0,,,否,,,,,,否,146714976,146714976,4087185801.41,4087185801.41,,,,28.84,28.54,,,,,,2020-06-08,-
2025-04-07,688312,燕麦科技,专用设备,26.958,26.958,22.078,22.078,27.86,382821500,8451933077.0,100.0,,,否,,,,,,否,146714976,146714976,3239173240.13,3239173240.13,,,,27.56,27.96,,,,,,2020-06-08,-
2025-04-08,688312,燕麦科技,专用设备,22.678,23.138,20.758,21.488,22.08,345881900,7432310267.2,100.0,,,否,,,,,,否,146714976,146714976,3152611404.29,3152611404.29,,,,26.06,27.29,,,,,,2020-06-08,-
2025-04-09,688312,燕麦科技,专用设备,20.478,21.938,19.318,21.648,21.49,311222900,6737353339.2,100.0,,,否,,,,,,否,146714976,146714976,3176085800.45,3176085800.45,,,,24.48,26.66,,,,,,2020-06-08,-
2025-04-10,688312,燕麦科技,专用设备,23.958,24.178,22.788,22.838,21.65,335482000,7661737916.0,100.0,,,否,,,,,,否,146714976,146714976,3350676621.89,3350676621.89,,,,23.18,26.09,,,,,,2020-06-08,-
