日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2026-03-31,920055,N隆源,汽车零部件,36.000,43.110,36.000,37.800,36.000,14282600,543820578.00,93.350000,53.040,28.790,否,,,,,,否,68000000,15300000,2570400000.000,578340000.000,17.968670,3.156375,2.505967,7.560,3.780,1.890,1.260,0.630,0.320,0.150,2026-03-31,-
2026-04-01,920055,隆源股份,汽车零部件,35.610,36.700,34.660,34.700,34.660,8009300,283145141.00,52.350000,-8.200,5.400,否,0.560,,,,,否,68000000,15300000,2359600000.000,530910000.000,16.495049,2.897519,2.300451,14.500,7.250,3.630,2.420,1.210,0.600,0.290,2026-03-31,-
2026-04-02,920055,隆源股份,汽车零部件,34.530,35.860,33.960,34.290,33.960,4219700,146902379.00,27.580000,-1.180,5.480,否,0.380,,,,,否,68000000,15300000,2331720000.000,524637000.000,16.300150,2.863283,2.273270,21.360,10.680,5.340,3.560,1.780,0.890,0.430,2026-03-31,-
2026-04-03,920055,隆源股份,汽车零部件,34.290,34.600,32.870,33.000,32.870,3409000,114090826.00,22.280000,-3.760,5.050,否,0.390,-12.698,,,,否,68000000,15300000,2244000000.000,504900000.000,15.686934,2.755565,2.187749,27.960,13.980,6.990,4.660,2.330,1.160,0.560,2026-03-31,-
2026-04-07,920055,隆源股份,汽车零部件,33.080,33.210,32.380,32.650,32.380,1937100,63562497.00,12.660000,-1.060,2.520,否,0.260,-5.908,,,,否,68000000,15300000,2220200000.000,499545000.000,15.520557,2.726339,2.164545,34.490,17.240,8.620,5.750,2.870,1.440,0.690,2026-03-31,-
2026-04-08,920055,隆源股份,汽车零部件,33.250,33.980,33.210,33.980,33.210,2813300,94385427.00,18.390000,4.070,2.360,否,0.440,-0.904,,,,否,68000000,15300000,2310640000.000,519894000.000,16.152788,2.837397,2.252718,33.720,20.640,10.320,6.880,3.440,1.720,0.830,2026-03-31,-
2026-04-09,920055,隆源股份,汽车零部件,33.510,33.540,32.430,32.660,32.430,2278400,75076371.00,14.890000,-3.880,3.270,否,0.560,-1.030,-13.598,,,否,68000000,15300000,2220880000.000,499698000.000,15.525311,2.727175,2.165208,33.320,23.910,11.950,7.970,3.980,1.990,0.960,2026-03-31,-
2026-04-10,920055,隆源股份,汽车零部件,32.630,33.500,32.620,32.840,32.620,1747800,57783039.00,11.420000,0.550,2.690,否,0.600,0.582,-5.360,,,否,68000000,15300000,2233120000.000,502452000.000,15.610876,2.742205,2.177142,33.030,27.190,13.600,9.060,4.530,2.270,1.090,2026-03-31,-
