日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间
2025-02-07,688103,XD国力电,电子元件,38.61,39.11,37.95,38.51,38.61,1836527,70724654.77,1.9268,,,否,,,,,,否,95315566,95315566,3670602446.66,3670602446.66,,,,,,,,,,,2021-09-10,-
2025-02-10,688103,XD国力电,电子元件,38.49,40.25,38.26,39.61,38.51,1363437,54005739.57,1.4304,,,否,,,,,,否,95315566,95315566,3775449569.26,3775449569.26,,,,,,,,,,,2021-09-10,-
2025-02-11,688103,XD国力电,电子元件,39.36,40.79,38.68,40.03,39.61,1800914,72090587.42,1.8894,,,否,,,,,,否,95315566,95315566,3815482106.98,3815482106.98,,,,,,,,,,,2021-09-10,-
2025-02-12,688103,XD国力电,电子元件,39.98,40.71,39.61,40.28,40.03,915979,36895634.12,0.9610,,,否,,,,,,否,95315566,95315566,3839310998.48,3839310998.48,,,,,,,,,,,2021-09-10,-
2025-02-13,688103,XD国力电,电子元件,40.18,42.35,39.89,41.43,40.28,1881742,77960571.06,1.9742,,,否,,,,,,否,95315566,95315566,3948923899.38,3948923899.38,,,,39.97,,,,,,,2021-09-10,-
2025-02-14,688103,XD国力电,电子元件,41.43,42.55,40.42,40.76,41.43,1547652,63082295.52,1.6237,,,否,,,,,,否,95315566,95315566,3885062470.16,3885062470.16,,,,40.42,,,,,,,2021-09-10,-
2025-02-17,688103,XD国力电,电子元件,40.75,46.1,40.75,44.66,40.76,4067656,181661516.96,4.2676,,,否,,,,,,否,95315566,95315566,4256793177.56,4256793177.56,,,,41.43,,,,,,,2021-09-10,-
2025-02-18,688103,XD国力电,电子元件,45.14,45.72,43.81,44.16,44.66,2153603,95103108.48,2.2594,,,否,,,,,,否,95315566,95315566,4209135394.56,4209135394.56,,,,42.26,,,,,,,2021-09-10,-
2025-02-19,688103,XD国力电,电子元件,44.57,45.66,44.21,45.17,44.16,1544041,69744331.97,1.6199,,,否,,,,,,否,95315566,95315566,4305404116.22,4305404116.22,,,,43.24,,,,,,,2021-09-10,-
2025-02-20,688103,XD国力电,电子元件,45.11,48.36,45.11,48.06,45.17,3550593,170641499.58,3.7251,,,否,,,,,,否,95315566,95315566,4580866101.96,4580866101.96,,,,44.56,42.27,,,,,,2021-09-10,-
